NUMBER,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE
410,2022,2022-03-26,1030,6,-117.16376495361328,32.7104377746582
411,2022,2022-02-09,1157,3,-117.07221221923828,32.75889587402344
412,2022,2022-03-21,813,1,-117.13204193115234,32.722354888916016
413,2022,2022-03-23,2347,3,-117.0272979736328,32.71256256103516
414,2022,2022-04-12,1110,2,-117.0644302368164,32.762413024902344
415,2022,2022-03-19,2200,6,-117.14852142333984,32.7126350402832
416,2022,2022-04-04,2203,1,-117.04793548583984,32.767601013183594
417,2022,2022-03-29,1440,2,-117.15541839599608,32.91073226928711
418,2022,2022-03-31,39,4,-117.15528106689452,32.748416900634766
419,2022,2022-03-26,1230,6,-117.153564453125,32.702301025390625
420,2022,2022-08-17,215,3,-117.04035186767578,32.67552947998047
421,2022,2022-08-10,1445,3,-117.16107177734376,32.71464920043945
422,2022,2022-05-11,813,3,-117.08248901367188,33.00074768066406
423,2022,2022-03-27,144,7,-117.23870849609376,32.79924011230469
424,2022,2022-03-22,1533,2,-117.02981567382812,32.699764251708984
425,2022,2022-03-19,1139,6,-117.16378784179688,32.71141815185547
426,2022,2022-03-24,1005,4,-117.207763671875,32.87406921386719
427,2022,2022-04-19,810,2,-117.09369659423828,32.70414733886719
428,2022,2022-03-17,730,4,-117.18655395507812,32.83440399169922
429,2022,2022-04-18,1108,1,-117.17613983154295,32.82038879394531
430,2022,2022-04-16,1121,6,-117.24649047851562,32.74604415893555
431,2022,2022-04-15,2342,5,-117.23729705810548,32.75412368774414
432,2022,2022-04-28,1240,4,-117.1293716430664,32.719486236572266
433,2022,2022-04-24,2152,7,-117.11460113525392,32.69496536254883
434,2022,2022-02-04,1325,5,-117.18109130859376,32.76606369018555
435,2022,2022-04-11,2310,1,-117.17343902587892,32.82021713256836
436,2022,2022-04-25,1232,1,-117.21292114257812,32.798683166503906
437,2022,2022-05-10,1904,2,-117.13902282714844,32.77779769897461
438,2022,2022-05-09,1604,1,-117.1699676513672,32.72193908691406
439,2022,2022-05-23,2309,1,-117.23728942871094,32.7539176940918
440,2022,2022-05-08,1326,7,-117.10086059570312,32.753170013427734
441,2022,2022-05-07,2236,6,-117.16565704345705,32.74995803833008
442,2022,2022-05-10,825,2,-117.08359527587892,32.75723648071289
443,2022,2022-05-10,845,2,-117.2383041381836,32.82561111450195
444,2022,2022-06-27,1553,1,-117.14508819580078,32.88845443725586
445,2022,2022-06-29,654,3,-117.16746520996094,32.748817443847656
446,2022,2022-09-19,1838,1,-117.08480072021484,32.768070220947266
447,2022,2022-06-01,1620,3,-117.2560577392578,32.79841232299805
448,2022,2022-05-19,700,4,-117.21826171875,32.72726821899414
449,2022,2022-05-12,1643,4,-117.0914306640625,32.583763122558594
450,2022,2022-05-14,1655,6,-117.09950256347656,32.583778381347656
451,2022,2022-05-12,1320,4,-117.07508850097656,33.112648010253906
452,2022,2022-06-05,1627,7,-117.0389404296875,32.55120849609375
453,2022,2022-04-06,2207,3,-117.09683227539062,32.765316009521484
454,2022,2022-06-18,2,6,-117.24579620361328,32.847557067871094
455,2022,2022-06-20,650,1,-117.17682647705078,32.91017532348633
456,2022,2022-06-25,1433,6,-117.16082763671876,32.74987030029297
457,2022,2022-06-12,1500,7,-117.21102905273438,32.79828643798828
458,2022,2022-05-18,1047,3,-117.24834442138672,32.7439079284668
459,2022,2022-05-26,1025,4,-117.01366424560548,32.80313873291016
460,2022,2022-05-25,1835,3,-117.10807037353516,32.68769454956055
461,2022,2022-06-04,1150,6,-117.22766876220705,32.72975540161133
462,2022,2022-04-21,2030,4,-117.17433166503906,32.76773452758789
463,2022,2022-06-15,1003,3,-117.00984954833984,32.5683708190918
464,2022,2022-06-13,830,1,-117.06201171875,32.583770751953125
465,2022,2022-06-21,1730,2,-117.08308410644533,32.58387756347656
466,2022,2022-09-08,1920,4,-117.23104095458984,32.76191329956055
467,2022,2022-08-11,1700,4,-117.23390197753906,32.871780395507805
468,2022,2022-12-07,1538,3,-117.08528137207033,33.024383544921875
469,2022,2022-11-30,1433,3,-117.1740951538086,32.69593811035156
470,2022,2022-06-19,1853,7,-117.083984375,32.94557189941406
471,2022,2022-07-12,2125,2,-117.2029037475586,32.7727165222168
472,2022,2022-07-11,857,1,-117.1015853881836,32.755069732666016
473,2022,2022-07-11,1730,1,-117.09336853027344,32.749568939208984
474,2022,2022-07-06,1715,3,-117.1638641357422,32.71564102172852
475,2022,2022-07-08,1450,5,-117.04539489746094,32.57358169555664
476,2022,2022-07-26,1358,2,-116.95372772216795,32.57014846801758
477,2022,2022-07-31,1131,7,-117.10245513916016,32.69142150878906
478,2022,2022-07-23,2220,6,-117.2777099609375,32.844268798828125
479,2022,2022-07-04,1800,1,-117.2327117919922,32.76169204711914
480,2022,2022-07-18,1710,1,-117.12488555908205,32.91722869873047
481,2022,2022-07-30,1110,6,-117.11795806884766,32.7532844543457
482,2022,2022-08-14,2104,7,-117.077392578125,32.73571014404297
483,2022,2022-06-30,1320,4,-117.13265991210938,33.019046783447266
484,2022,2022-06-30,1844,4,-117.14019012451172,32.70637130737305
485,2022,2022-07-01,402,5,-117.15997314453124,32.80425262451172
486,2022,2022-07-23,1812,6,-117.23390197753906,32.871780395507805
487,2022,2022-10-21,1217,5,-117.22890472412108,32.72313690185547
488,2022,2022-07-18,657,1,-117.16826629638672,32.882301330566406
489,2022,2022-07-11,2035,1,-117.24614715576172,32.746429443359375
490,2022,2022-07-18,1605,1,-117.12934112548828,32.721309661865234
491,2022,2022-06-29,1826,3,-117.0243911743164,32.7122917175293
492,2022,2022-07-14,326,4,-117.13379669189452,32.69593811035156
493,2022,2022-07-14,1130,4,-117.1259536743164,32.9353141784668
494,2022,2022-07-16,940,6,-117.15823364257812,32.99390411376953
495,2022,2022-09-02,1735,5,-117.25492095947266,32.79471206665039
496,2022,2022-09-02,1306,5,-117.18106079101562,32.905540466308594
497,2022,2022-08-05,1652,5,-117.14877319335938,32.755104064941406
498,2022,2022-08-04,927,4,-117.04558563232422,32.69826889038086
499,2022,2022-07-29,1726,5,-117.16036224365234,32.738479614257805
500,2022,2022-08-02,1626,2,-117.15020751953124,32.751861572265625
501,2022,2022-08-21,2022,7,-117.11812591552734,32.70124053955078
502,2022,2022-08-11,2256,4,-117.08683013916016,32.75678634643555
503,2022,2022-08-19,700,5,-117.13941192626952,32.69268035888672
504,2022,2022-08-21,1041,7,-117.18074035644533,32.819664001464844
505,2022,2022-08-23,1652,2,-117.05802917480467,32.71059799194336
506,2022,2022-08-23,641,2,-117.25199127197266,32.86792755126953
507,2022,2022-08-18,755,4,-117.15463256835938,32.70941162109375
508,2022,2022-08-16,1240,2,-117.08065032958984,32.759891510009766
509,2022,2022-08-21,1622,7,-117.2298583984375,32.722042083740234
510,2022,2022-08-26,1436,5,-117.13372802734376,32.6927604675293
511,2022,2022-08-25,755,4,-117.04537963867188,32.576011657714844
512,2022,2022-08-20,1836,6,-117.12518310546876,32.69942855834961
513,2022,2022-08-12,1317,5,-117.22322082519533,32.90128326416016
514,2022,2022-08-25,1356,4,-117.23965454101562,32.89717483520508
515,2022,2022-08-27,825,6,-117.0490264892578,32.80224609375
516,2022,2022-09-14,1309,3,-117.23711395263672,32.798622131347656
517,2022,2022-09-22,1442,4,-117.08269500732422,32.79071807861328
518,2022,2022-09-25,1736,7,-117.17151641845705,32.72904968261719
519,2022,2022-07-29,2150,5,-117.1474609375,32.69820785522461
520,2022,2022-08-27,1830,6,-117.2084732055664,32.750370025634766
521,2022,2022-08-28,2035,7,-117.23612213134766,32.751243591308594
522,2022,2022-08-28,10,7,-117.14485931396484,32.707313537597656
523,2022,2022-09-09,610,5,-117.1309814453125,32.89370346069336
524,2022,2022-10-11,1801,2,-117.09934997558594,32.71147155761719
525,2022,2022-11-02,940,3,-117.10655975341795,32.80974197387695
526,2022,2022-09-17,1005,6,-117.0857391357422,32.58381652832031
527,2022,2022-09-14,1031,3,-117.21649169921876,32.86599349975586
528,2022,2022-09-10,1645,6,-117.14021301269533,32.70634841918945
529,2022,2022-08-25,1752,4,-117.14253997802734,32.754024505615234
530,2022,2022-10-06,2332,4,-117.21591949462892,32.816097259521484
531,2022,2022-09-28,154,3,-117.2463607788086,32.79855728149414
532,2022,2022-10-05,950,3,-117.10897827148438,32.75403594970703
533,2022,2022-10-06,1549,4,-117.09339141845705,32.749568939208984
534,2022,2022-10-03,942,1,-117.18321228027344,32.74198913574219
535,2022,2022-10-06,1204,4,-117.10561370849608,32.70417404174805
536,2022,2022-10-08,706,6,-117.079345703125,32.75783920288086
537,2022,2022-10-08,1317,6,-117.1630630493164,32.77081680297852
538,2022,2022-09-28,1351,3,-117.2116241455078,32.72867965698242
539,2022,2022-09-07,1120,3,-117.0286102294922,32.716461181640625
540,2022,2022-09-03,1220,6,-117.21520233154295,32.801849365234375
541,2022,2022-09-03,1805,6,-117.23039245605467,32.76127624511719
542,2022,2022-09-05,1648,1,-117.23532104492188,32.801021575927734
543,2022,2022-09-08,910,4,-117.05557250976562,32.7728157043457
544,2022,2022-10-05,1200,3,-117.20761108398438,32.876800537109375
545,2022,2022-10-19,1530,3,-117.09992218017578,32.740142822265625
546,2022,2022-10-15,1722,6,-117.15827941894533,32.70838928222656
547,2022,2022-10-27,512,4,-116.94991302490234,32.56769561767578
548,2022,2022-10-16,1036,7,-117.21343994140624,32.75109100341797
549,2022,2022-04-16,1030,6,-117.13806915283205,32.80309295654297
550,2022,2022-11-16,1850,3,-117.21543121337892,32.757755279541016
551,2022,2022-11-25,1501,5,-117.09197998046876,32.5837516784668
552,2022,2022-11-21,1015,1,-117.14942932128906,32.71366882324219
553,2022,2022-11-10,2145,4,-117.23740386962892,32.78850555419922
554,2022,2022-12-14,1721,3,-117.07614135742188,32.936607360839844
555,2022,2022-12-12,4,1,-117.0678482055664,32.77677536010742
556,2022,2022-12-12,1958,1,-117.11035919189452,32.71956253051758
557,2022,2022-11-08,1605,2,-117.13385009765624,32.71060562133789
558,2022,2022-11-08,1447,2,-117.14942169189452,32.71575164794922
559,2022,2022-10-28,1307,5,-117.08495330810548,32.71930694580078
560,2022,2022-11-05,645,6,-117.16204071044922,32.72093963623047
561,2022,2022-10-28,1300,5,-117.09658050537108,32.749595642089844
562,2022,2022-11-01,850,2,-117.14192962646484,32.801517486572266
563,2022,2022-11-06,35,7,-117.12534332275392,32.74850082397461
564,2022,2022-11-14,1547,1,-117.2189712524414,32.80615234375
565,2022,2022-11-18,1720,5,-117.1241455078125,32.75321578979492
566,2022,2022-10-31,1340,1,-117.04972076416016,33.13434600830078
567,2022,2022-11-17,2134,4,-117.126708984375,32.701210021972656
568,2022,2022-08-25,2051,4,-117.09483337402344,32.946773529052734
569,2022,2022-10-16,1657,7,-117.17613983154295,32.82038879394531
570,2022,2022-11-21,1225,1,-117.23624420166016,32.77987289428711
571,2022,2022-12-14,1440,3,-117.2556610107422,32.853843688964844
572,2022,2022-12-16,2215,5,-117.14664459228516,32.754642486572266
573,2022,2022-12-21,2500,3,-117.0651397705078,33.044490814208984
574,2022,2022-12-07,900,3,-117.08568572998048,32.58381652832031
575,2022,2022-12-06,1000,2,-117.14725494384766,32.82057189941406
576,2022,2022-12-26,1400,1,-117.14461517333984,32.774803161621094
577,2022,2022-10-11,1803,2,-117.19725036621094,32.75836944580078
578,2022,2022-01-05,1725,3,-117.18595123291016,32.75944519042969
579,2022,2022-01-01,2005,6,-117.0898666381836,32.71788787841797
580,2022,2022-01-08,1050,6,-117.0549545288086,32.64024353027344
581,2022,2022-01-10,1750,1,-117.15682220458984,32.79738998413086
582,2022,2022-01-04,130,2,-117.08367919921876,32.78093338012695
583,2022,2022-01-16,806,7,-117.13336181640624,32.69475173950195
584,2022,2022-01-18,2030,2,-117.13468933105467,32.841270446777344
585,2022,2022-01-19,420,3,-117.11505889892578,32.89365005493164
586,2022,2022-01-21,1615,5,-117.15196990966795,32.76591873168945
587,2022,2022-01-20,1540,4,-117.19971466064452,32.75357437133789
588,2022,2022-01-22,1555,6,-117.1264877319336,32.77381896972656
589,2022,2022-01-25,635,2,-117.1477508544922,32.708858489990234
590,2022,2022-01-28,1550,5,-117.0356903076172,32.85082244873047
591,2022,2022-01-26,1815,3,-117.15869140625,32.75458908081055
592,2022,2022-01-27,1755,4,-117.02999877929688,32.68142318725586
593,2022,2022-01-25,552,2,-117.10704040527344,32.87215805053711
594,2022,2022-01-31,2342,1,-117.14344787597656,32.701866149902344
595,2022,2022-02-03,1700,4,-117.13044738769533,32.772579193115234
596,2022,2022-02-06,1320,7,-117.15520477294922,32.73273849487305
597,2022,2022-02-01,516,2,-117.20858764648438,32.779640197753906
598,2022,2022-01-18,1540,2,-117.2073974609375,32.79154586791992
599,2022,2022-02-07,1126,1,-117.12368011474608,32.7519416809082
600,2022,2022-02-05,442,6,-117.1553955078125,32.73302459716797
601,2022,2022-02-07,1810,1,-117.17196655273438,32.837066650390625
602,2022,2022-02-08,1640,2,-117.11798858642578,32.71632385253906
603,2022,2022-01-24,124,1,-117.14655303955078,32.71426010131836
604,2022,2022-02-14,1618,1,-117.11677551269533,32.849308013916016
605,2022,2022-01-31,1510,1,-117.2221221923828,32.75687789916992
606,2022,2022-02-14,1900,1,-117.15145111083984,32.76582717895508
607,2022,2022-02-18,1520,5,-117.16123962402344,32.77373123168945
608,2022,2022-02-17,2252,4,-117.08878326416016,32.65687942504883
609,2022,2022-02-15,950,2,-117.11380004882812,32.92913818359375
610,2022,2022-01-29,411,6,-117.16075897216795,32.7867317199707
611,2022,2022-01-29,412,6,-117.16096496582033,32.786231994628906
612,2022,2022-02-11,448,5,-117.23706817626952,32.92070770263672
613,2022,2022-02-22,1600,2,-117.18174743652344,32.7393798828125
614,2022,2022-02-22,2219,2,-117.12189483642578,32.692596435546875
615,2022,2022-02-23,600,3,-117.03620910644533,32.59129333496094
616,2022,2022-01-28,1725,5,-117.25184631347656,32.97623443603516
617,2022,2022-02-25,37,5,-117.11386108398438,32.73966979980469
618,2022,2022-02-25,1710,5,-117.12397003173828,32.71524429321289
619,2022,2022-03-03,835,4,-117.10778045654295,32.73004150390625
620,2022,2022-03-05,1415,6,-117.11953735351562,32.745243072509766
621,2022,2022-02-24,1432,4,-117.11869049072266,32.68989181518555
622,2022,2022-02-27,340,7,-117.10842895507812,32.88119125366211
623,2022,2022-02-13,230,7,-117.0326919555664,32.544307708740234
624,2022,2022-03-01,638,2,-117.10460662841795,32.727760314941406
625,2022,2022-02-22,1530,2,-117.18727111816406,32.86187744140625
626,2022,2022-03-09,1846,3,-117.2078857421875,32.79326629638672
627,2022,2022-02-27,800,7,-117.12063598632812,32.70191192626953
628,2022,2022-03-04,211,5,-117.10896301269533,32.76237869262695
629,2022,2022-01-06,548,4,-117.22084808349608,32.81325912475586
630,2022,2022-03-16,1810,3,-117.06981658935548,32.72792053222656
631,2022,2022-03-21,1610,1,-117.14640045166016,32.69676208496094
632,2022,2022-03-09,446,3,-117.15635681152344,32.7410774230957
633,2022,2022-03-29,1455,2,-117.16355895996094,32.762821197509766
634,2022,2022-03-28,1735,1,-116.8669891357422,32.65020751953125
635,2022,2022-03-17,205,4,-117.11213684082033,32.796627044677734
636,2022,2022-04-01,620,5,-117.11631774902344,32.916351318359375
637,2022,2022-04-03,2340,7,-117.14566802978516,32.7674674987793
638,2022,2022-04-01,1850,5,-117.11879730224608,32.71696472167969
639,2022,2022-04-05,1415,2,-117.16744232177734,32.691307067871094
640,2022,2022-03-26,2325,6,-117.10135650634766,32.712860107421875
641,2022,2022-04-10,1652,7,-117.22843933105467,32.881500244140625
642,2022,2022-04-03,1620,7,-117.07720184326172,32.66115188598633
643,2022,2022-04-10,2335,7,-117.21002960205078,32.75885391235352
644,2022,2022-04-11,1845,1,-117.13713073730467,32.76961135864258
645,2022,2022-04-15,1718,5,-117.15943908691406,32.79078674316406
646,2022,2022-04-15,2320,5,-117.08803558349608,32.58908462524414
647,2022,2022-04-16,1750,6,-117.2414321899414,32.933204650878906
648,2022,2022-04-03,2335,7,-117.14801025390624,32.787994384765625
649,2022,2022-03-13,307,7,-117.11297607421876,32.740291595458984
650,2022,2022-04-16,1938,6,-117.04060363769533,32.57011032104492
651,2022,2022-04-25,720,1,-117.15640258789062,32.74444580078125
652,2022,2022-04-21,935,4,-117.17877960205078,32.84892272949219
653,2022,2022-04-20,1735,3,-117.2107162475586,32.89265060424805
654,2022,2022-02-18,1800,5,-117.12856292724608,32.765926361083984
655,2022,2022-04-25,855,1,-117.10851287841795,32.73046875
656,2022,2022-04-30,1533,6,-117.24150848388672,32.93422317504883
657,2022,2022-05-01,1534,7,-117.1235809326172,32.751800537109375
658,2022,2022-04-28,1939,4,-117.14707183837892,32.787212371826165
659,2022,2022-02-22,1810,2,-117.11156463623048,32.77661895751953
660,2022,2022-05-14,355,6,-117.2434310913086,32.94926834106445
661,2022,2022-04-30,1707,6,-116.97080230712892,32.56438064575195
662,2022,2022-05-11,1450,3,-117.1103973388672,32.731197357177734
663,2022,2022-05-24,626,2,-117.03620147705078,32.60820007324219
664,2022,2022-05-21,46,6,-117.14064025878906,32.782413482666016
665,2022,2022-05-30,1445,1,-117.1182861328125,32.71706008911133
666,2022,2022-04-25,637,1,-117.16231536865234,32.782684326171875
667,2022,2022-05-27,1830,5,-116.94865417480467,32.5632438659668
668,2022,2022-05-28,1647,6,-117.07798767089844,32.66205596923828
669,2022,2022-06-02,840,4,-117.13717651367188,32.71329116821289
670,2022,2022-06-07,2258,2,-117.1643295288086,32.82136535644531
671,2022,2022-06-08,34,3,-116.98519897460938,32.670757293701165
672,2022,2022-06-09,1212,4,-117.11312103271484,32.781227111816406
673,2022,2022-06-09,1635,4,-117.20545959472656,32.764827728271484
674,2022,2022-06-11,2200,6,-117.11637878417967,32.82155990600586
675,2022,2022-06-13,748,1,-117.09769439697266,32.96150588989258
676,2022,2022-06-16,1400,4,-117.14765167236328,32.70554733276367
677,2022,2022-06-19,2124,7,-117.1166534423828,32.90941619873047
678,2022,2022-06-15,1800,3,-117.03610229492188,32.5462532043457
679,2022,2022-01-10,2217,1,-117.22812652587892,32.91142272949219
680,2022,2022-06-19,820,7,-117.11148834228516,32.776309967041016
681,2022,2022-06-22,720,3,-117.0566177368164,32.641685485839844
682,2022,2022-06-17,1410,5,-117.11691284179688,32.826263427734375
683,2022,2022-06-26,1333,7,-117.11621856689452,32.90403747558594
684,2022,2022-06-18,1442,6,-117.18116760253906,32.852684020996094
685,2022,2022-06-03,2135,5,-117.11766815185548,32.716041564941406
686,2022,2022-06-24,1820,5,-117.21886444091795,32.810256958007805
687,2022,2022-06-29,705,3,-117.15634918212892,32.74750518798828
688,2022,2022-07-02,210,6,-117.12319946289062,32.693634033203125
689,2022,2022-07-05,103,2,-117.08515167236328,32.98126983642578
690,2022,2022-07-09,218,6,-117.0326919555664,32.544307708740234
691,2022,2022-07-13,2355,3,-117.0363311767578,32.587005615234375
692,2022,2022-07-04,4,1,-117.22488403320312,32.899070739746094
693,2022,2022-07-16,1628,6,-117.13595581054688,32.77077865600586
694,2022,2022-07-18,2349,1,-117.12026214599608,32.95652770996094
695,2022,2022-07-18,1720,1,-117.03897094726562,32.851314544677734
696,2022,2022-07-12,1525,2,-117.07504272460938,32.724239349365234
697,2022,2022-07-19,1240,2,-117.1125030517578,32.86174774169922
