Number,Collision_Date,Collision_Time,Day_Of_Week,Longitude,Latitude
11188,2021-05-31,13:00:00,Monday,-117.14666,32.70627
11189,2021-05-24,07:00:00,Monday,-117.02539,32.70933
11190,2021-06-01,20:02:00,Tuesday,-117.14639,32.97612
11191,2021-06-03,01:00:00,Thursday,-117.02837,32.71152
11192,2021-06-07,22:03:03,Monday,-117.22895,32.86831
11193,2021-05-18,19:03:09,Tuesday,-117.15379,32.71364
11194,2021-05-05,23:03:05,Wednesday,-117.16436,32.76418
11195,2021-06-01,20:01:05,Tuesday,-117.14628,32.97035
11196,2021-06-05,02:00:01,Saturday,-117.17108,32.71356
11197,2021-06-06,02:02:08,Sunday,-117.16029,32.7314
11198,2021-06-08,10:02:01,Tuesday,-117.08512,32.9806
11199,2021-06-09,14:03:06,Wednesday,-117.13921,32.69526
11200,2021-06-09,18:04:00,Wednesday,-117.06682,32.70149
11201,2021-06-07,19:00:00,Monday,-117.1639,32.74827
11202,2021-06-06,23:00:08,Sunday,-117.03072,32.70256
11203,2021-06-06,13:03:00,Sunday,-117.02546,32.70208
11204,2021-06-04,11:03:00,Friday,-117.11872,32.70123
11205,2021-06-10,15:03:05,Thursday,-117.16292,32.72407
11206,2021-06-05,15:05:01,Saturday,-117.14949,32.7126
11207,2021-06-05,19:02:06,Saturday,-117.20694,33.12615
11208,2021-05-28,07:05:06,Friday,-117.08683,32.75677
11209,2021-05-31,19:04:00,Monday,-117.25256,32.78254
11210,2021-06-12,22:03:00,Saturday,-117.2373,32.75412
11211,2021-06-13,16:02:03,Sunday,-117.10361,32.77936
11212,2021-06-13,01:00:00,Sunday,-117.15833,32.71296
11213,2021-06-12,21:04:00,Saturday,-117.18162,32.90689
11214,2021-06-11,16:05:00,Friday,-117.25163,32.85004
11215,2021-06-12,10:02:00,Saturday,-117.10083,32.75507
11216,2021-06-12,01:00:07,Saturday,-117.24773,32.7448
11217,2021-06-11,16:04:03,Friday,-117.085,32.70451
11218,2021-06-11,16:00:06,Friday,-117.12052,32.91732
11219,2021-06-11,10:04:09,Friday,-117.07201,32.97118
11220,2021-06-17,20:00:00,Thursday,-117.15917,32.7073
11221,2021-06-03,12:05:02,Thursday,-117.24152,32.80661
11222,2021-06-07,15:05:02,Monday,-117.22322,32.90128
11223,2021-06-12,13:02:00,Saturday,-117.1639,32.74827
11224,2021-06-09,19:03:00,Wednesday,-117.19991,32.74995
11225,2021-06-15,22:04:05,Tuesday,-117.08364,32.75308
11226,2021-06-09,14:01:00,Wednesday,-117.0386,32.55105
11227,2021-06-08,15:05:00,Tuesday,-117.23967,32.79593
11228,2021-06-04,17:00:00,Friday,-117.1949,32.83449
11229,2021-07-13,12:05:00,Tuesday,-117.06375,32.56921
11230,2021-07-20,19:02:05,Tuesday,-117.17239,32.73319
11231,2021-07-19,12:00:04,Monday,-117.1101,32.76327
11232,2021-07-19,09:02:06,Monday,-117.14607,32.73304
11233,2021-07-16,12:04:05,Friday,-117.09058,32.90294
11234,2021-07-15,18:02:06,Thursday,-117.22141,32.72571
11235,2021-07-15,17:00:00,Thursday,-117.10246,32.68834
11236,2021-07-15,12:02:08,Thursday,-117.23795,32.79845
11237,2021-07-13,05:03:08,Tuesday,-117.08773,32.58686
11238,2021-04-30,20:04:03,Friday,-117.20657,32.82771
11239,2021-06-28,02:03:01,Monday,-117.23527,33.21126
11240,2021-06-22,17:01:04,Tuesday,-117.15366,32.7682
11241,2021-06-18,07:05:05,Friday,-117.13422,32.77917
11242,2021-06-20,09:00:08,Sunday,-117.21295,32.8285
11244,2021-06-18,10:02:09,Friday,-117.14122,32.69664
11245,2021-06-18,17:01:04,Friday,-117.2486,32.7606
11246,2021-06-19,21:01:04,Saturday,-117.24287,32.862
11247,2021-06-20,12:01:00,Sunday,-117.19772,32.83445
11248,2021-06-03,08:00:00,Thursday,-117.14396,32.71048
11249,2021-06-01,12:02:09,Tuesday,-117.15427,32.82682
11250,2021-06-22,14:01:07,Tuesday,-117.10129,32.78123
11251,2021-06-17,16:01:04,Thursday,-117.07796,32.69627
11252,2021-06-17,07:02:02,Thursday,-117.21453,32.77285
11253,2021-06-15,22:04:05,Tuesday,-117.16664,32.71151
11254,2021-06-14,06:03:08,Monday,-117.18705,32.83441
11255,2021-06-14,05:04:08,Monday,-117.13377,32.69385
11256,2021-06-15,02:04:05,Tuesday,-117.14943,32.71367
11257,2021-06-21,14:00:07,Monday,-117.23608,32.91537
11258,2021-06-22,15:01:02,Tuesday,-117.13514,32.75698
11259,2021-06-26,22:00:04,Saturday,-117.24352,32.74947
11260,2021-06-27,21:05:07,Sunday,-117.1638,32.82021
11261,2021-06-12,09:00:04,Saturday,-117.17825,32.73987
11262,2021-06-23,01:04:06,Wednesday,-117.25263,32.77983
11263,2021-06-28,01:04:07,Monday,-117.24945,32.79593
11264,2021-06-23,14:00:09,Wednesday,-117.18532,32.90546
11265,2021-06-23,16:05:05,Wednesday,-117.15749,32.77268
11266,2021-06-28,15:04:07,Monday,-117.06448,32.75286
11267,2021-06-14,14:00:00,Monday,-117.15717,32.79224
11268,2021-06-17,18:04:00,Thursday,-117.21415,32.87513
11269,2021-06-23,07:02:01,Wednesday,-117.15697,32.79766
11270,2021-06-23,11:01:08,Wednesday,-117.20874,32.76716
11271,2021-06-23,13:05:06,Wednesday,-117.12527,32.71168
11272,2021-06-24,16:00:00,Thursday,-117.05402,32.58386
11273,2021-06-17,22:03:04,Thursday,-117.1282,32.73982
11274,2021-05-31,16:01:05,Monday,-117.23955,32.9439
11276,2021-05-30,16:03:00,Sunday,-117.09797,32.70415
11277,2021-02-28,09:03:09,Sunday,-117.03894,32.55121
11278,2021-06-14,19:04:09,Monday,-117.22465,32.80137
11279,2021-06-23,22:00:00,Wednesday,-117.15281,32.71046
11280,2021-06-24,21:04:04,Thursday,-117.14851,32.70627
11281,2021-07-04,20:04:06,Sunday,-117.21103,32.79829
11282,2021-07-03,21:02:04,Saturday,-117.16376,32.71044
11283,2021-07-03,19:05:05,Saturday,-117.229,32.95276
11284,2021-07-04,18:02:03,Sunday,-117.16386,32.72091
11285,2021-07-04,21:05:05,Sunday,-117.21103,32.79829
11286,2021-07-05,17:05:04,Monday,-117.24207,32.75116
11287,2021-07-09,11:03:03,Friday,-117.09469,33.15498
11288,2021-07-12,18:01:00,Monday,-117.30138,33.28576
11289,2021-07-12,18:03:05,Monday,-117.12932,32.73563
11290,2021-07-11,20:05:05,Sunday,-117.18875,32.7517
11291,2021-07-11,14:04:04,Sunday,-117.10925,32.99878
11292,2021-07-11,14:01:05,Sunday,-117.15266,32.81351
11293,2021-07-10,07:01:08,Saturday,-117.05737,32.767
11294,2021-07-07,15:01:04,Wednesday,-117.11537,32.68549
11295,2021-07-07,05:05:00,Wednesday,-117.03276,32.59487
11296,2021-07-08,18:04:00,Thursday,-117.10083,32.75507
11297,2021-07-03,09:04:04,Saturday,-117.23414,32.79947
11298,2021-07-03,15:04:00,Saturday,-117.1674,32.7901
11299,2021-07-04,14:00:08,Sunday,-117.24777,32.80319
11301,2021-07-07,13:01:05,Wednesday,-117.26832,32.83164
11303,2021-07-09,23:02:00,Friday,-117.23031,32.76137
11304,2021-07-10,01:05:00,Saturday,-117.24816,32.79814
11305,2021-06-11,07:03:08,Friday,-117.17265,32.87774
11306,2021-06-18,01:04:08,Friday,-117.16401,32.7408
11307,2021-06-15,18:05:05,Tuesday,-117.11224,32.93439
11308,2021-06-22,20:05:07,Tuesday,-117.21656,32.80743
11309,2021-04-27,15:04:04,Tuesday,-117.00253,33.09432
11310,2021-07-10,14:03:00,Saturday,-117.23372,32.76782
11311,2021-07-13,07:01:00,Tuesday,-117.11044,32.78172
11312,2021-07-13,08:03:05,Tuesday,-117.25423,32.85057
11313,2021-07-13,17:01:05,Tuesday,-117.16379,32.71142
11314,2021-07-04,21:04:00,Sunday,-117.16231,32.70788
11315,2021-07-08,18:01:05,Thursday,-117.11935,32.6813
11316,2021-07-11,12:00:00,Sunday,-117.13512,32.80256
11317,2021-07-14,23:01:04,Wednesday,-117.20955,32.74257
11318,2021-07-11,20:01:06,Sunday,-117.1653,32.95964
11319,2021-07-23,14:00:07,Friday,-117.15829,32.70446
11320,2021-07-24,01:04:09,Saturday,-117.16384,32.71883
11321,2021-07-23,23:04:02,Friday,-117.1381,32.92994
11322,2021-07-23,22:04:05,Friday,-117.14949,32.7126
11323,2021-07-23,20:05:01,Friday,-117.14747,32.70232
11324,2021-07-24,10:04:00,Saturday,-117.15508,32.7094
11325,2021-07-18,20:00:02,Sunday,-117.16379,32.71142
11326,2021-07-01,11:05:00,Thursday,-117.07621,32.92313
11327,2021-07-06,19:01:02,Tuesday,-117.16386,32.72201
11328,2021-06-24,13:02:09,Thursday,-117.0937,32.70415
11329,2021-06-24,09:03:00,Thursday,-117.08497,32.71672
11330,2021-06-28,16:05:00,Monday,-117.1784,32.96817
11331,2021-06-25,14:00:00,Friday,-117.15527,32.74742
11332,2021-06-27,19:00:00,Sunday,-119.572,36.02154
11333,2021-06-28,20:04:04,Monday,-117.23422,32.96217
11334,2021-06-27,11:00:00,Sunday,-117.24985,32.84009
11335,2021-06-29,02:01:03,Tuesday,-117.16286,32.7251
11336,2021-06-30,06:04:07,Wednesday,-117.18274,32.74469
11337,2021-06-27,09:05:00,Sunday,-117.23554,32.77619
11338,2021-07-01,11:04:08,Thursday,-117.242,32.95072
11339,2021-07-03,03:00:03,Saturday,-117.24028,32.79793
11340,2021-07-07,17:05:04,Wednesday,-116.93591,32.56015
11341,2021-07-07,02:50:00,Wednesday,-117.03643,32.55003
11342,2021-07-01,01:01:02,Thursday,-117.25276,32.78404
11343,2021-06-26,09:01:09,Saturday,-117.04996,32.75508
11344,2021-06-29,15:05:00,Tuesday,-117.13763,32.76099
11345,2021-06-25,19:01:09,Friday,-117.14257,32.75521
11346,2021-06-25,15:00:07,Friday,-117.05877,32.74551
11347,2021-06-25,12:03:04,Friday,-117.1267,32.82868
11348,2021-06-19,18:04:02,Saturday,-117.24053,32.79883
11349,2021-06-08,18:03:09,Tuesday,-117.23031,32.74094
11350,2021-06-30,12:01:05,Wednesday,-117.18055,32.7389
11351,2021-06-26,16:05:04,Saturday,-117.20935,32.74718
11352,2021-06-26,14:05:08,Saturday,-117.15471,32.71679
11353,2021-06-26,10:05:00,Saturday,-117.1438,32.74844
11354,2021-06-27,20:01:00,Sunday,-117.23624,32.77987
11355,2021-07-14,23:05:00,Wednesday,-117.06692,32.76043
11356,2021-07-14,14:04:09,Wednesday,-117.27705,32.83945
11357,2021-07-13,09:05:01,Tuesday,-117.17213,32.78347
11358,2021-07-10,17:01:05,Saturday,-117.12613,32.71467
11359,2020-07-10,14:04:05,Friday,-117.22195,32.74359
11360,2021-07-07,09:05:01,Wednesday,-117.21922,32.81394
11362,2021-07-07,13:00:07,Wednesday,-117.10099,32.73817
11363,2021-07-09,07:05:06,Friday,-117.08431,32.76751
11364,2021-07-07,12:05:08,Wednesday,-117.2051,32.85656
11365,2021-07-01,20:04:05,Thursday,-117.23414,32.79947
11366,2021-07-07,14:04:04,Wednesday,-117.23382,32.72271
11367,2021-07-05,16:00:05,Monday,-117.04236,32.5495
11368,2021-06-12,17:04:02,Saturday,-117.08531,32.69357
11369,2021-06-28,14:00:01,Monday,-117.1723,32.7482
11370,2021-07-19,19:01:09,Monday,-117.14662,32.699
11371,2021-07-19,18:03:06,Monday,-117.16379,32.71142
11372,2021-07-19,16:03:01,Monday,-117.19332,32.82858
11373,2021-07-17,23:04:08,Saturday,-117.24139,32.74883
11374,2021-07-17,18:03:00,Saturday,-117.16379,32.71142
11375,2021-07-17,16:05:09,Saturday,-117.15741,32.71572
11376,2021-07-17,13:05:04,Saturday,-117.15923,32.7135
11377,2021-07-16,23:03:00,Friday,-117.1217,32.76723
11378,2021-07-20,08:00:09,Tuesday,-117.19876,32.74507
11379,2021-07-15,18:02:00,Thursday,-117.15191,32.71154
11380,2021-07-20,14:05:05,Tuesday,-117.04578,32.55082
11381,2021-07-20,14:03:05,Tuesday,-117.09198,32.96203
11382,2021-07-18,01:01:00,Sunday,-117.15528,32.74842
11383,2021-07-04,01:02:09,Sunday,-122.25559,37.79984
11384,2021-07-17,15:05:00,Saturday,-117.0937,32.70415
11385,2021-07-17,14:02:00,Saturday,-117.26616,32.80842
11386,2021-07-18,02:01:09,Sunday,-117.14948,32.71575
11387,2021-07-19,11:03:09,Monday,-117.10694,32.74969
11388,2021-07-19,10:00:00,Monday,-117.07677,32.70756
11389,2021-07-18,17:03:08,Sunday,-117.1986,32.75678
11390,2021-07-18,01:05:06,Sunday,-117.08414,32.79289
11391,2021-07-18,18:01:05,Sunday,-117.19784,32.7644
11392,2021-07-16,13:03:03,Friday,-117.22354,32.75745
11393,2021-07-17,15:00:00,Saturday,-117.20615,32.82771
11394,2021-07-06,12:02:04,Tuesday,-117.08057,32.92263
11396,2021-07-21,16:04:00,Wednesday,-117.20481,32.75529
11397,2021-07-22,21:05:08,Thursday,-117.06599,32.75588
11398,2021-07-12,15:03:01,Monday,-117.24897,32.84498
11399,2021-07-16,19:00:00,Friday,-117.03349,32.68411
11400,2021-07-21,17:03:02,Wednesday,-117.11257,32.69234
11401,2021-07-15,16:05:02,Thursday,-117.13678,32.74845
11402,2021-07-15,13:00:06,Thursday,-117.17747,32.9081
11403,2021-05-15,13:02:00,Saturday,-117.1492,32.91251
11404,2021-07-24,17:05:04,Saturday,-117.25113,32.77204
11405,2021-07-23,23:02:08,Friday,-117.25051,32.74138
11406,2021-07-14,18:05:04,Wednesday,-117.07292,32.75875
11407,2021-08-11,15:01:03,Wednesday,-117.08497,32.71672
11408,2021-08-11,23:01:09,Wednesday,-117.09601,32.73217
11409,2021-08-11,16:05:00,Wednesday,-117.21101,32.93739
11410,2021-08-06,20:03:06,Friday,-117.2373,32.75412
11411,2021-08-05,11:03:00,Thursday,-117.06093,33.01865
11412,2021-08-05,06:04:04,Thursday,-117.0937,32.70415
11413,2021-08-08,20:01:03,Sunday,-117.08605,32.74515
11414,2021-08-09,16:05:01,Monday,-117.0478,32.71332
11415,2021-08-10,02:02:00,Tuesday,-117.24792,32.73207
11416,2021-08-10,11:01:05,Tuesday,-117.05364,32.74436
11417,2021-08-07,15:03:00,Saturday,-117.15417,32.77358
11418,2021-07-31,14:01:06,Saturday,-117.10199,32.6867
11419,2021-08-06,08:05:00,Friday,-117.161,32.70833
11420,2021-08-11,15:00:03,Wednesday,-117.21103,32.79829
11421,2021-08-10,13:04:00,Tuesday,-117.23414,32.79947
11422,2021-07-27,17:03:05,Tuesday,-117.07498,33.03156
11423,2021-07-28,17:04:00,Wednesday,-117.14021,32.83075
11424,2021-07-11,21:01:06,Sunday,-117.16699,32.82018
11425,2021-07-10,21:00:00,Saturday,-117.22649,32.73271
11426,2021-07-24,11:00:00,Saturday,-117.09357,32.71614
11427,2021-07-02,22:05:04,Friday,-117.23443,32.95658
11428,2021-07-28,01:00:02,Wednesday,-117.22725,32.74557
11429,2021-07-29,07:04:05,Thursday,-117.03939,32.55239
11430,2021-07-23,13:04:05,Friday,-117.23262,32.76415
11431,2021-06-03,12:01:07,Thursday,-117.16379,32.71142
11432,2021-08-01,11:01:00,Sunday,-117.0949,32.69004
11433,2021-08-01,15:02:03,Sunday,-117.03306,32.6932
11434,2021-08-01,17:02:07,Sunday,-117.12733,32.69722
11435,2021-08-02,02:02:00,Monday,-117.10109,32.7315
11436,2021-08-01,16:03:00,Sunday,-117.16106,32.71359
11437,2021-08-01,19:03:00,Sunday,-117.10187,32.75706
11438,2021-08-02,23:00:00,Monday,-117.15509,32.82175
11439,2021-07-30,11:03:00,Friday,-117.23868,32.79829
11440,2021-07-30,13:00:00,Friday,-117.09375,32.69679
11441,2021-07-31,08:04:00,Saturday,-117.09363,32.70784
11442,2021-07-31,20:05:05,Saturday,-117.22676,32.80789
11443,2021-07-31,21:00:03,Saturday,-117.15139,32.70519
11444,2021-07-11,19:04:03,Sunday,-117.27668,32.84809
11445,2021-07-21,10:03:05,Wednesday,-117.10086,32.75322
11446,2021-07-25,01:04:02,Sunday,-117.17105,32.72196
11447,2021-07-29,14:02:07,Thursday,-117.1574,32.71152
11448,2021-07-31,16:00:00,Saturday,-117.11296,32.68795
11449,2021-07-31,21:03:00,Saturday,-117.23877,32.75345
11450,2021-06-25,23:05:05,Friday,-117.23284,32.76414
11451,2021-07-26,07:03:05,Monday,-117.09247,33.00517
11452,2021-07-28,17:03:00,Wednesday,-117.09757,32.79298
11453,2021-07-23,01:03:05,Friday,-117.24028,32.79793
11454,2021-07-26,20:02:01,Monday,-117.1464,32.75031
11455,2021-07-27,18:00:06,Tuesday,-117.05754,32.74522
11456,2021-07-25,14:05:05,Sunday,-117.22611,32.73248
11457,2021-07-24,14:01:06,Saturday,-117.17029,32.7865
11458,2021-07-22,15:04:00,Thursday,-117.13364,32.74102
11459,2021-07-09,18:04:07,Friday,-117.02346,32.70888
11460,2021-07-23,17:03:00,Friday,-117.12608,32.76338
11461,2021-07-24,01:02:00,Saturday,-117.16106,32.71341
11462,2021-07-25,01:00:05,Sunday,-117.24297,32.79933
11463,2021-07-25,02:01:05,Sunday,-117.14944,32.70941
11464,2021-07-24,14:02:08,Saturday,-116.97987,32.55335
11465,2021-07-26,22:05:01,Monday,-117.16193,32.76991
11466,2021-07-23,13:05:04,Friday,-117.2484,32.94871
11467,2021-05-13,01:00:00,Thursday,-117.25231,32.77584
11468,2021-08-01,21:03:01,Sunday,-117.1259,32.93324
11469,2021-07-25,12:00:00,Sunday,-117.02892,33.13486
11470,2021-08-05,13:02:08,Thursday,-117.12579,32.75756
11471,2021-08-27,22:05:04,Friday,-117.12813,32.72964
11472,2021-09-04,21:05:06,Saturday,-117.11109,32.96073
11473,2021-08-04,23:00:04,Wednesday,-117.1009,32.74994
11474,2021-08-03,10:05:09,Tuesday,-117.16115,32.72424
11475,2021-08-03,09:01:00,Tuesday,-117.12234,32.91287
11476,2021-07-28,07:00:05,Wednesday,-117.22082,32.82838
11477,2021-07-30,07:03:00,Friday,-117.12533,32.91931
11478,2021-07-29,11:02:02,Thursday,-117.24943,32.84922
11479,2021-07-28,16:01:08,Wednesday,-117.06241,32.56437
11480,2021-07-27,14:01:08,Tuesday,-117.14427,32.70147
11481,2021-07-24,01:00:09,Saturday,-117.2391,32.79394
11482,2021-07-20,22:02:01,Tuesday,-117.10691,32.75147
11483,2021-07-24,13:03:00,Saturday,-117.15681,32.82168
11484,2021-07-31,16:05:05,Saturday,-117.23031,32.76137
11485,2021-07-29,15:03:00,Thursday,-117.09705,32.57651
11486,2021-07-30,04:02:01,Friday,-117.03673,32.69177
11487,2021-08-04,16:00:01,Wednesday,-117.20674,32.76981
11488,2021-08-12,08:02:04,Thursday,-116.9779,32.7847
11489,2021-08-04,10:00:00,Wednesday,-117.09866,32.74961
11490,2021-08-09,13:03:00,Monday,-117.15329,32.72767
11491,2021-08-14,17:05:06,Saturday,-117.24486,32.79381
11492,2021-08-23,18:00:01,Monday,-117.2466,32.75202
11493,2021-08-23,17:04:06,Monday,-117.21344,32.75109
11494,2021-08-26,23:02:03,Thursday,-117.12066,32.76337
11495,2021-08-25,13:02:02,Wednesday,-117.06614,32.55675
11496,2021-08-26,14:01:02,Thursday,-117.13293,32.70638
11497,2021-05-26,19:05:00,Wednesday,-117.1692,32.71566
11498,2021-08-02,13:01:03,Monday,-117.24084,32.79976
11499,2021-08-01,21:03:06,Sunday,-117.12521,32.7485
11500,2021-06-26,14:04:06,Saturday,-117.20113,32.75538
11501,2021-05-30,14:05:03,Sunday,-117.16988,32.71253
11502,2021-05-29,20:00:04,Saturday,-117.10643,32.77124
11503,2021-08-08,11:04:08,Sunday,-117.085,32.70451
11504,2021-08-09,15:03:00,Monday,-117.1639,32.74827
11505,2021-08-01,19:02:07,Sunday,-117.10155,32.7802
11506,2021-08-02,12:04:02,Monday,-117.09465,32.69028
11507,2021-08-06,19:01:03,Friday,-117.23624,32.77987
11508,2021-08-06,20:02:00,Friday,-117.15304,32.71575
11509,2021-08-06,22:04:04,Friday,-117.14671,32.71044
11510,2021-08-15,15:02:00,Sunday,-117.19488,32.83362
11511,2021-08-18,20:02:04,Wednesday,-117.14778,32.71588
11512,2021-08-19,16:00:08,Thursday,-117.03203,32.69526
11513,2021-08-18,17:01:06,Wednesday,-117.13889,32.80448
11514,2021-08-15,10:00:00,Sunday,-117.16156,32.74334
11516,2021-08-12,19:01:04,Thursday,-117.2137,32.80057
11517,2021-08-13,11:04:08,Friday,-117.16147,32.74999
11518,2021-08-23,06:03:01,Monday,-117.2056,32.83136
11519,2021-08-10,18:03:00,Tuesday,-117.21682,32.85154
11520,2021-08-11,20:01:00,Wednesday,-117.2337,32.88937
11521,2021-08-16,21:00:05,Monday,-117.05402,32.58386
11522,2021-08-16,19:05:02,Monday,-117.2424,32.8696
11523,2021-08-14,05:02:00,Saturday,-117.21558,32.83049
11524,2021-08-14,03:00:00,Saturday,-117.15169,32.70525
11525,2021-08-13,23:04:00,Friday,-117.13387,32.70742
11526,2021-08-13,22:03:04,Friday,-117.16306,32.77082
11527,2021-08-13,17:00:00,Friday,-117.165,32.74983
11528,2021-08-11,12:02:07,Wednesday,-117.16027,32.72717
11529,2021-08-14,15:02:04,Saturday,-117.18875,32.7517
11530,2021-08-16,09:00:07,Monday,-117.09669,32.74212
11532,2021-08-03,12:04:00,Tuesday,-117.0851,32.69776
11533,2021-08-03,11:04:00,Tuesday,-117.12255,32.70676
11534,2021-08-02,09:05:07,Monday,-117.31237,34.47072
11535,2021-08-17,18:01:00,Tuesday,-117.12531,32.72963
11536,2021-08-15,22:00:00,Sunday,-117.1639,32.74827
11537,2021-08-15,17:04:05,Sunday,-117.10247,32.68468
11538,2021-08-18,13:02:03,Wednesday,-117.25492,32.79471
11539,2021-08-24,16:03:09,Tuesday,-117.0651,32.56908
11540,2021-08-24,15:05:00,Tuesday,-117.14019,32.77202
11541,2021-08-06,17:00:04,Friday,-117.19519,32.72929
11542,2021-08-18,13:02:00,Wednesday,-117.1259,32.93324
11543,2021-08-24,10:01:09,Tuesday,-117.14404,32.71789
11544,2021-08-24,08:03:05,Tuesday,-117.04539,32.57358
11545,2021-08-25,15:05:06,Wednesday,-117.0459,32.54476
11546,2021-08-17,08:05:08,Tuesday,-117.14713,32.9243
11547,2021-08-17,06:05:00,Tuesday,-117.13529,32.75217
11548,2021-08-16,22:02:01,Monday,-117.03679,33.10993
11549,2021-08-19,20:01:00,Thursday,-117.09274,32.5765
11550,2021-08-16,12:01:02,Monday,-117.15002,32.82181
11551,2021-08-20,07:02:08,Friday,-117.23215,32.96205
11552,2021-08-20,19:01:02,Friday,-117.11943,32.68137
11553,2021-08-21,09:04:00,Saturday,-117.02263,32.71268
11554,2021-08-21,21:05:00,Saturday,-117.09928,32.72923
11555,2021-08-22,01:02:00,Sunday,-117.22582,32.7286
11556,2021-08-22,15:02:03,Sunday,-117.25268,32.73884
11557,2021-08-22,11:04:00,Sunday,-117.145,32.75535
11558,2021-08-30,16:04:08,Monday,-117.06692,32.76043
11559,2021-06-20,17:03:02,Sunday,-117.07253,32.74883
11560,2021-08-26,19:00:05,Thursday,-117.10281,32.71147
11562,2021-08-26,19:01:07,Thursday,-117.17262,32.8779
11563,2021-08-22,12:04:06,Sunday,-117.1594,32.8025
11565,2021-08-29,03:04:08,Sunday,-117.10107,32.73213
11566,2021-08-24,07:02:06,Tuesday,-117.18655,32.96496
11567,2021-08-27,07:00:00,Friday,-117.09972,32.96643
11568,2021-08-27,12:01:00,Friday,-117.21103,32.79829
11569,2021-08-27,10:02:01,Friday,-117.05652,32.76901
11570,2021-08-27,16:01:05,Friday,-117.2097,32.87382
11571,2021-08-29,02:04:00,Sunday,-117.14616,32.74224
11572,2021-08-31,08:04:02,Tuesday,-117.0143,32.56852
11573,2021-09-08,05:03:04,Wednesday,-117.04559,32.55135
11574,2021-09-14,14:05:02,Tuesday,-117.16221,32.90937
11575,2021-11-03,04:00:00,Wednesday,-117.21072,32.87526
11576,2021-12-13,17:00:06,Monday,-117.16186,32.74828
11577,2021-10-29,15:05:04,Friday,-117.23414,32.79947
11578,2021-11-23,17:04:09,Tuesday,-117.16616,32.75174
11579,2021-11-12,23:02:05,Friday,-117.15227,32.71261
11580,2022-01-08,19:05:08,Saturday,-117.09328,32.58374
11581,2022-01-09,01:02:09,Sunday,-117.24487,32.91235
11582,2022-02-01,18:00:03,Tuesday,-117.08611,32.57649
11583,2022-01-22,23:00:01,Saturday,-117.06448,32.75285
11584,2022-02-20,05:02:04,Sunday,-117.06093,33.01865
11585,2022-03-22,19:02:00,Tuesday,-117.02728,32.58871
11586,2022-04-25,22:05:08,Monday,-117.24227,32.87014
11587,2022-06-21,09:02:04,Tuesday,-117.14907,32.69932
11588,2022-06-11,16:03:00,Saturday,-117.27708,32.82907
11589,2022-03-09,19:04:08,Wednesday,-117.1217,32.693
11590,2022-04-04,22:02:08,Monday,-117.23031,32.76137
11591,2022-06-07,08:02:09,Tuesday,-117.15481,32.81714
11592,2022-05-24,15:00:02,Tuesday,-117.21338,32.94962
11593,2022-06-17,19:00:00,Friday,-117.08076,33.02346
11594,2022-07-04,03:04:00,Monday,-117.03564,32.70239
11595,2021-08-24,13:00:01,Tuesday,-117.02174,32.57438
11597,2021-09-03,20:04:04,Friday,-117.17278,32.78075
